Thread ID | Job | Operation | Time (s)
Thread  1 | Job 141 | Op  2 | 0.00000000 seconds
Thread  1 | Job 143 | Op  2 | 0.00000000 seconds
Thread  1 | Job 145 | Op  2 | 0.00000000 seconds
Thread  1 | Job 147 | Op  2 | 0.00000000 seconds
Thread  1 | Job 149 | Op  2 | 0.00000000 seconds
Thread  1 | Job 151 | Op  2 | 0.00000000 seconds
Thread  1 | Job 153 | Op  2 | 0.00000000 seconds
Thread  1 | Job 155 | Op  2 | 0.00000000 seconds
Thread  1 | Job 157 | Op  2 | 0.00000000 seconds
Thread  1 | Job 159 | Op  2 | 0.00000000 seconds
Thread  1 | Job 161 | Op  2 | 0.00000000 seconds
Thread  1 | Job 163 | Op  2 | 0.00000000 seconds
Thread  1 | Job 165 | Op  2 | 0.00099993 seconds
Thread  1 | Job 167 | Op  2 | 0.00000000 seconds
Thread  1 | Job 169 | Op  2 | 0.00000000 seconds
Thread  1 | Job 171 | Op  2 | 0.00000000 seconds
Thread  1 | Job 173 | Op  2 | 0.00000000 seconds
Thread  1 | Job 175 | Op  2 | 0.00000000 seconds
Thread  1 | Job 177 | Op  2 | 0.00000000 seconds
Thread  1 | Job 179 | Op  2 | 0.00000000 seconds
Thread  1 | Job 181 | Op  2 | 0.00000000 seconds
Thread  1 | Job 183 | Op  2 | 0.00000000 seconds
Thread  1 | Job 185 | Op  2 | 0.00000000 seconds
Thread  1 | Job 187 | Op  2 | 0.00000000 seconds
Thread  1 | Job 189 | Op  2 | 0.00000000 seconds
Thread  1 | Job 191 | Op  2 | 0.00000000 seconds
Thread  1 | Job 193 | Op  2 | 0.00000000 seconds
Thread  1 | Job 195 | Op  2 | 0.00000000 seconds
Thread  1 | Job 197 | Op  2 | 0.00100017 seconds
Thread  1 | Job 199 | Op  2 | 0.00000000 seconds
Thread  1 | Job 201 | Op  2 | 0.00000000 seconds
Thread  1 | Job 203 | Op  2 | 0.00000000 seconds
Thread  1 | Job 205 | Op  2 | 0.00000000 seconds
Thread  1 | Job 207 | Op  2 | 0.00000000 seconds
Thread  1 | Job 209 | Op  2 | 0.00000000 seconds
Thread  1 | Job 211 | Op  2 | 0.00000000 seconds
Thread  1 | Job 213 | Op  2 | 0.00000000 seconds
Thread  1 | Job 215 | Op  2 | 0.00000000 seconds
Thread  1 | Job 217 | Op  2 | 0.00000000 seconds
Thread  1 | Job 219 | Op  2 | 0.00000000 seconds
Thread  1 | Job 221 | Op  2 | 0.00000000 seconds
Thread  1 | Job 223 | Op  2 | 0.00000000 seconds
Thread  1 | Job 225 | Op  2 | 0.00000000 seconds
Thread  1 | Job 227 | Op  2 | 0.00000000 seconds
Thread  1 | Job 229 | Op  2 | 0.00000000 seconds
Thread  1 | Job 231 | Op  2 | 0.00000000 seconds
Thread  1 | Job 233 | Op  2 | 0.00000000 seconds
Thread  1 | Job 235 | Op  2 | 0.00000000 seconds
Thread  1 | Job 237 | Op  2 | 0.00000000 seconds
Thread  1 | Job 239 | Op  2 | 0.00000000 seconds
Thread  1 | Job 241 | Op  2 | 0.00000000 seconds
Thread  1 | Job 243 | Op  2 | 0.00099993 seconds
Thread  1 | Job 245 | Op  2 | 0.00000000 seconds
Thread  1 | Job 247 | Op  2 | 0.00000000 seconds
Thread  1 | Job 249 | Op  2 | 0.00000000 seconds
Thread  1 | Job 251 | Op  2 | 0.00000000 seconds
Thread  1 | Job 253 | Op  2 | 0.00000000 seconds
Thread  1 | Job 255 | Op  2 | 0.00000000 seconds
Thread  1 | Job 257 | Op  2 | 0.00000000 seconds
Thread  1 | Job 259 | Op  2 | 0.00000000 seconds
Thread  1 | Job 261 | Op  2 | 0.00000000 seconds
Thread  1 | Job 263 | Op  2 | 0.00000000 seconds
Thread  1 | Job 265 | Op  2 | 0.00000000 seconds
Thread  1 | Job 267 | Op  2 | 0.00000000 seconds
Thread  1 | Job 269 | Op  2 | 0.00000000 seconds
Thread  1 | Job 271 | Op  2 | 0.00099993 seconds
Thread  1 | Job 273 | Op  2 | 0.00000000 seconds
Thread  1 | Job 275 | Op  2 | 0.00000000 seconds
Thread  1 | Job 277 | Op  2 | 0.00000000 seconds
Thread  1 | Job 279 | Op  2 | 0.00000000 seconds
Thread  1 | Job 281 | Op  2 | 0.00000000 seconds
Thread  1 | Job 283 | Op  2 | 0.00000000 seconds
Thread  1 | Job 285 | Op  2 | 0.00000000 seconds
Thread  1 | Job 287 | Op  2 | 0.00000000 seconds
Thread  1 | Job 289 | Op  2 | 0.00000000 seconds
Thread  1 | Job 291 | Op  2 | 0.00000000 seconds
Thread  1 | Job 293 | Op  2 | 0.00000000 seconds
Thread  1 | Job 295 | Op  2 | 0.00000000 seconds
Thread  1 | Job 297 | Op  2 | 0.00000000 seconds
Thread  1 | Job 299 | Op  2 | 0.00000000 seconds
Thread  1 | Job 301 | Op  2 | 0.00000000 seconds
Thread  1 | Job 303 | Op  2 | 0.00000000 seconds
Thread  1 | Job 305 | Op  2 | 0.00000000 seconds
Thread  1 | Job 307 | Op  2 | 0.00000000 seconds
Thread  1 | Job 309 | Op  2 | 0.00099993 seconds
Thread  1 | Job 311 | Op  2 | 0.00000000 seconds
Thread  1 | Job 313 | Op  2 | 0.00000000 seconds
Thread  1 | Job 315 | Op  2 | 0.00000000 seconds
Thread  1 | Job 317 | Op  2 | 0.00000000 seconds
Thread  1 | Job 319 | Op  2 | 0.00000000 seconds
Thread  1 | Job 321 | Op  2 | 0.00000000 seconds
Thread  1 | Job 323 | Op  2 | 0.00000000 seconds
Thread  1 | Job 325 | Op  2 | 0.00000000 seconds
Thread  1 | Job 327 | Op  2 | 0.00000000 seconds
Thread  1 | Job 329 | Op  2 | 0.00000000 seconds
Thread  1 | Job 331 | Op  2 | 0.00000000 seconds
Thread  1 | Job 333 | Op  2 | 0.00000000 seconds
Thread  1 | Job 335 | Op  2 | 0.00000000 seconds
Thread  1 | Job 337 | Op  2 | 0.00000000 seconds
Thread  1 | Job 339 | Op  2 | 0.00000000 seconds
Thread  1 | Job 341 | Op  2 | 0.00000000 seconds
Thread  1 | Job 343 | Op  2 | 0.00000000 seconds
Thread  1 | Job 345 | Op  2 | 0.00000000 seconds
Thread  1 | Job 347 | Op  2 | 0.00000000 seconds
Thread  1 | Job 349 | Op  2 | 0.00000000 seconds
Thread  1 | Job  1 | Op  3 | 0.00000000 seconds
Thread  1 | Job  3 | Op  3 | 0.00000000 seconds
Thread  1 | Job  5 | Op  3 | 0.00000000 seconds
Thread  1 | Job  7 | Op  3 | 0.00000000 seconds
Thread  1 | Job  9 | Op  3 | 0.00000000 seconds
Thread  1 | Job 11 | Op  3 | 0.00000000 seconds
Thread  1 | Job 13 | Op  3 | 0.00000000 seconds
Thread  1 | Job 15 | Op  3 | 0.00000000 seconds
Thread  1 | Job 17 | Op  3 | 0.00000000 seconds
Thread  1 | Job 19 | Op  3 | 0.00000000 seconds
Thread  1 | Job 21 | Op  3 | 0.00000000 seconds
Thread  1 | Job 23 | Op  3 | 0.00000000 seconds
Thread  1 | Job 25 | Op  3 | 0.00000000 seconds
Thread  1 | Job 27 | Op  3 | 0.00000000 seconds
Thread  1 | Job 29 | Op  3 | 0.00000000 seconds
Thread  1 | Job 31 | Op  3 | 0.00099993 seconds
Thread  1 | Job 33 | Op  3 | 0.00000000 seconds
Thread  1 | Job 35 | Op  3 | 0.00000000 seconds
Thread  1 | Job 37 | Op  3 | 0.00000000 seconds
Thread  1 | Job 39 | Op  3 | 0.00000000 seconds
Thread  1 | Job 41 | Op  3 | 0.00000000 seconds
Thread  1 | Job 43 | Op  3 | 0.00000000 seconds
Thread  1 | Job 45 | Op  3 | 0.00000000 seconds
Thread  1 | Job 47 | Op  3 | 0.00000000 seconds
Thread  1 | Job 49 | Op  3 | 0.00000000 seconds
Thread  1 | Job 51 | Op  3 | 0.00000000 seconds
Thread  1 | Job 53 | Op  3 | 0.00000000 seconds
Thread  1 | Job 55 | Op  3 | 0.00000000 seconds
Thread  1 | Job 57 | Op  3 | 0.00000000 seconds
Thread  1 | Job 59 | Op  3 | 0.00000000 seconds
Thread  1 | Job 61 | Op  3 | 0.00000000 seconds
Thread  1 | Job 63 | Op  3 | 0.00000000 seconds
Thread  1 | Job 65 | Op  3 | 0.00000000 seconds
Thread  1 | Job 67 | Op  3 | 0.00000000 seconds
Thread  1 | Job 69 | Op  3 | 0.00000000 seconds
Thread  1 | Job 71 | Op  3 | 0.00000000 seconds
Thread  1 | Job 73 | Op  3 | 0.00099993 seconds
Thread  1 | Job 75 | Op  3 | 0.00000000 seconds
Thread  1 | Job 77 | Op  3 | 0.00000000 seconds
Thread  1 | Job 79 | Op  3 | 0.00000000 seconds
Thread  1 | Job 81 | Op  3 | 0.00000000 seconds
Thread  1 | Job 83 | Op  3 | 0.00000000 seconds
Thread  1 | Job 85 | Op  3 | 0.00000000 seconds
Thread  1 | Job 87 | Op  3 | 0.00000000 seconds
Thread  1 | Job 89 | Op  3 | 0.00000000 seconds
Thread  1 | Job 91 | Op  3 | 0.00000000 seconds
Thread  1 | Job 93 | Op  3 | 0.00000000 seconds
Thread  1 | Job 95 | Op  3 | 0.00000000 seconds
Thread  1 | Job 97 | Op  3 | 0.00000000 seconds
Thread  1 | Job 99 | Op  3 | 0.00000000 seconds
Thread  1 | Job 101 | Op  3 | 0.00000000 seconds
Thread  1 | Job 103 | Op  3 | 0.00000000 seconds
Thread  1 | Job 105 | Op  3 | 0.00000000 seconds
Thread  1 | Job 107 | Op  3 | 0.00000000 seconds
Thread  1 | Job 109 | Op  3 | 0.00099993 seconds
Thread  1 | Job 111 | Op  3 | 0.00000000 seconds
Thread  1 | Job 113 | Op  3 | 0.00000000 seconds
Thread  1 | Job 115 | Op  3 | 0.00000000 seconds
Thread  1 | Job 117 | Op  3 | 0.00000000 seconds
Thread  1 | Job 119 | Op  3 | 0.00000000 seconds
Thread  1 | Job 121 | Op  3 | 0.00000000 seconds
Thread  1 | Job 123 | Op  3 | 0.00000000 seconds
Thread  1 | Job 125 | Op  3 | 0.00000000 seconds
Thread  1 | Job 127 | Op  3 | 0.00000000 seconds
Thread  1 | Job 129 | Op  3 | 0.00000000 seconds
Thread  1 | Job 131 | Op  3 | 0.00000000 seconds
Thread  1 | Job 133 | Op  3 | 0.00000000 seconds
Thread  1 | Job 135 | Op  3 | 0.00000000 seconds
Thread  1 | Job 137 | Op  3 | 0.00000000 seconds
Thread  1 | Job 139 | Op  3 | 0.00000000 seconds
Thread  1 | Job 141 | Op  3 | 0.00000000 seconds
Thread  1 | Job 143 | Op  3 | 0.00000000 seconds
Thread  1 | Job 145 | Op  3 | 0.00000000 seconds
Thread  1 | Job 147 | Op  3 | 0.00000000 seconds
Thread  1 | Job 149 | Op  3 | 0.00100017 seconds
Thread  1 | Job 151 | Op  3 | 0.00000000 seconds
Thread  1 | Job 153 | Op  3 | 0.00000000 seconds
Thread  1 | Job 155 | Op  3 | 0.00000000 seconds
Thread  1 | Job 157 | Op  3 | 0.00000000 seconds
Thread  1 | Job 159 | Op  3 | 0.00000000 seconds
Thread  1 | Job 161 | Op  3 | 0.00000000 seconds
Thread  1 | Job 163 | Op  3 | 0.00000000 seconds
Thread  1 | Job 165 | Op  3 | 0.00000000 seconds
Thread  1 | Job 167 | Op  3 | 0.00000000 seconds
Thread  1 | Job 169 | Op  3 | 0.00000000 seconds
Thread  1 | Job 171 | Op  3 | 0.00000000 seconds
Thread  1 | Job 173 | Op  3 | 0.00000000 seconds
Thread  1 | Job 175 | Op  3 | 0.00000000 seconds
Thread  1 | Job 177 | Op  3 | 0.00000000 seconds
Thread  1 | Job 179 | Op  3 | 0.00000000 seconds
Thread  1 | Job 181 | Op  3 | 0.00099993 seconds
Thread  1 | Job 183 | Op  3 | 0.00000000 seconds
Thread  1 | Job 185 | Op  3 | 0.00000000 seconds
Thread  1 | Job 187 | Op  3 | 0.00000000 seconds
Thread  1 | Job 189 | Op  3 | 0.00000000 seconds
Thread  1 | Job 191 | Op  3 | 0.00000000 seconds
Thread  1 | Job 193 | Op  3 | 0.00000000 seconds
Thread  1 | Job 195 | Op  3 | 0.00000000 seconds
Thread  1 | Job 197 | Op  3 | 0.00000000 seconds
Thread  1 | Job 199 | Op  3 | 0.00000000 seconds
Thread  1 | Job 201 | Op  3 | 0.00000000 seconds
Thread  1 | Job 203 | Op  3 | 0.00000000 seconds
Thread  1 | Job 205 | Op  3 | 0.00000000 seconds
Thread  1 | Job 207 | Op  3 | 0.00000000 seconds
Thread  1 | Job 209 | Op  3 | 0.00000000 seconds
Thread  1 | Job 211 | Op  3 | 0.00000000 seconds
Thread  1 | Job 213 | Op  3 | 0.00000000 seconds
Thread  1 | Job 215 | Op  3 | 0.00000000 seconds
Thread  1 | Job 217 | Op  3 | 0.00099993 seconds
Thread  1 | Job 219 | Op  3 | 0.00000000 seconds
Thread  1 | Job 221 | Op  3 | 0.00000000 seconds
Thread  1 | Job 223 | Op  3 | 0.00000000 seconds
Thread  1 | Job 225 | Op  3 | 0.00000000 seconds
Thread  1 | Job 227 | Op  3 | 0.00000000 seconds
Thread  1 | Job 229 | Op  3 | 0.00000000 seconds
Thread  1 | Job 231 | Op  3 | 0.00000000 seconds
Thread  1 | Job 233 | Op  3 | 0.00000000 seconds
Thread  1 | Job 235 | Op  3 | 0.00000000 seconds
Thread  1 | Job 237 | Op  3 | 0.00000000 seconds
Thread  1 | Job 239 | Op  3 | 0.00000000 seconds
Thread  1 | Job 241 | Op  3 | 0.00000000 seconds
Thread  1 | Job 243 | Op  3 | 0.00000000 seconds
Thread  1 | Job 245 | Op  3 | 0.00000000 seconds
Thread  1 | Job 247 | Op  3 | 0.00000000 seconds
Thread  1 | Job 249 | Op  3 | 0.00000000 seconds
Thread  1 | Job 251 | Op  3 | 0.00100017 seconds
Thread  1 | Job 253 | Op  3 | 0.00000000 seconds
Thread  1 | Job 255 | Op  3 | 0.00000000 seconds
Thread  1 | Job 257 | Op  3 | 0.00000000 seconds
Thread  1 | Job 259 | Op  3 | 0.00000000 seconds
Thread  1 | Job 261 | Op  3 | 0.00000000 seconds
Thread  1 | Job 263 | Op  3 | 0.00000000 seconds
Thread  1 | Job 265 | Op  3 | 0.00000000 seconds
Thread  1 | Job 267 | Op  3 | 0.00000000 seconds
Thread  1 | Job 269 | Op  3 | 0.00000000 seconds
Thread  1 | Job 271 | Op  3 | 0.00000000 seconds
Thread  1 | Job 273 | Op  3 | 0.00000000 seconds
Thread  1 | Job 275 | Op  3 | 0.00000000 seconds
Thread  1 | Job 277 | Op  3 | 0.00000000 seconds
Thread  1 | Job 279 | Op  3 | 0.00000000 seconds
Thread  1 | Job 281 | Op  3 | 0.00000000 seconds
Thread  1 | Job 283 | Op  3 | 0.00000000 seconds
Thread  1 | Job 285 | Op  3 | 0.00000000 seconds
Thread  1 | Job 287 | Op  3 | 0.00099993 seconds
Thread  1 | Job 289 | Op  3 | 0.00000000 seconds
Thread  1 | Job 291 | Op  3 | 0.00000000 seconds
Thread  1 | Job 293 | Op  3 | 0.00000000 seconds
Thread  1 | Job 295 | Op  3 | 0.00000000 seconds
Thread  1 | Job 297 | Op  3 | 0.00000000 seconds
Thread  1 | Job 299 | Op  3 | 0.00000000 seconds
Thread  1 | Job 301 | Op  3 | 0.00000000 seconds
Thread  1 | Job 303 | Op  3 | 0.00000000 seconds
Thread  1 | Job 305 | Op  3 | 0.00000000 seconds
Thread  1 | Job 307 | Op  3 | 0.00000000 seconds
Thread  1 | Job 309 | Op  3 | 0.00000000 seconds
Thread  1 | Job 311 | Op  3 | 0.00000000 seconds
Thread  1 | Job 313 | Op  3 | 0.00000000 seconds
Thread  1 | Job 315 | Op  3 | 0.00000000 seconds
Thread  1 | Job 317 | Op  3 | 0.00000000 seconds
Thread  1 | Job 319 | Op  3 | 0.00000000 seconds
Thread  1 | Job 321 | Op  3 | 0.00000000 seconds
Thread  1 | Job 323 | Op  3 | 0.00000000 seconds
Thread  1 | Job 325 | Op  3 | 0.00000000 seconds
Thread  1 | Job 327 | Op  3 | 0.00099993 seconds
Thread  1 | Job 329 | Op  3 | 0.00000000 seconds
Thread  1 | Job 331 | Op  3 | 0.00000000 seconds
Thread  1 | Job 333 | Op  3 | 0.00000000 seconds
Thread  1 | Job 335 | Op  3 | 0.00000000 seconds
Thread  1 | Job 337 | Op  3 | 0.00000000 seconds
Thread  1 | Job 339 | Op  3 | 0.00000000 seconds
Thread  1 | Job 341 | Op  3 | 0.00000000 seconds
Thread  1 | Job 343 | Op  3 | 0.00000000 seconds
Thread  1 | Job 345 | Op  3 | 0.00000000 seconds
Thread  1 | Job 347 | Op  3 | 0.00000000 seconds
Thread  1 | Job 349 | Op  3 | 0.00000000 seconds
Thread  1 | Job  1 | Op  4 | 0.00000000 seconds
Thread  1 | Job  3 | Op  4 | 0.00000000 seconds
Thread  1 | Job  5 | Op  4 | 0.00000000 seconds
Thread  1 | Job  7 | Op  4 | 0.00000000 seconds
Thread  1 | Job  9 | Op  4 | 0.00000000 seconds
Thread  1 | Job 11 | Op  4 | 0.00000000 seconds
Thread  1 | Job 13 | Op  4 | 0.00000000 seconds
Thread  1 | Job 15 | Op  4 | 0.00000000 seconds
Thread  1 | Job 17 | Op  4 | 0.00000000 seconds
Thread  1 | Job 19 | Op  4 | 0.00000000 seconds
Thread  1 | Job 21 | Op  4 | 0.00000000 seconds
Thread  1 | Job 23 | Op  4 | 0.00000000 seconds
Thread  1 | Job 25 | Op  4 | 0.00000000 seconds
Thread  1 | Job 27 | Op  4 | 0.00100017 seconds
Thread  1 | Job 29 | Op  4 | 0.00000000 seconds
Thread  1 | Job 31 | Op  4 | 0.00000000 seconds
Thread  1 | Job 33 | Op  4 | 0.00000000 seconds
Thread  1 | Job 35 | Op  4 | 0.00000000 seconds
Thread  1 | Job 37 | Op  4 | 0.00000000 seconds
Thread  1 | Job 39 | Op  4 | 0.00000000 seconds
Thread  1 | Job 41 | Op  4 | 0.00000000 seconds
Thread  1 | Job 43 | Op  4 | 0.00000000 seconds
Thread  1 | Job 45 | Op  4 | 0.00000000 seconds
Thread  1 | Job 47 | Op  4 | 0.00000000 seconds
Thread  1 | Job 49 | Op  4 | 0.00000000 seconds
Thread  1 | Job 51 | Op  4 | 0.00000000 seconds
Thread  1 | Job 53 | Op  4 | 0.00000000 seconds
Thread  1 | Job 55 | Op  4 | 0.00000000 seconds
Thread  1 | Job 57 | Op  4 | 0.00000000 seconds
Thread  1 | Job 59 | Op  4 | 0.00000000 seconds
Thread  1 | Job 61 | Op  4 | 0.00000000 seconds
Thread  1 | Job 63 | Op  4 | 0.00099993 seconds
Thread  1 | Job 65 | Op  4 | 0.00000000 seconds
Thread  1 | Job 67 | Op  4 | 0.00000000 seconds
Thread  1 | Job 69 | Op  4 | 0.00000000 seconds
Thread  1 | Job 71 | Op  4 | 0.00000000 seconds
Thread  1 | Job 73 | Op  4 | 0.00000000 seconds
Thread  1 | Job 75 | Op  4 | 0.00000000 seconds
Thread  1 | Job 77 | Op  4 | 0.00000000 seconds
Thread  1 | Job 79 | Op  4 | 0.00000000 seconds
Thread  1 | Job 81 | Op  4 | 0.00000000 seconds
Thread  1 | Job 83 | Op  4 | 0.00000000 seconds
Thread  1 | Job 85 | Op  4 | 0.00000000 seconds
Thread  1 | Job 87 | Op  4 | 0.00000000 seconds
Thread  1 | Job 89 | Op  4 | 0.00000000 seconds
Thread  1 | Job 91 | Op  4 | 0.00000000 seconds
Thread  1 | Job 93 | Op  4 | 0.00000000 seconds
Thread  1 | Job 95 | Op  4 | 0.00000000 seconds
Thread  1 | Job 97 | Op  4 | 0.00000000 seconds
Thread  1 | Job 99 | Op  4 | 0.00099993 seconds
Thread  1 | Job 101 | Op  4 | 0.00000000 seconds
Thread  1 | Job 103 | Op  4 | 0.00000000 seconds
Thread  1 | Job 105 | Op  4 | 0.00000000 seconds
Thread  1 | Job 107 | Op  4 | 0.00000000 seconds
Thread  1 | Job 109 | Op  4 | 0.00000000 seconds
Thread  1 | Job 111 | Op  4 | 0.00000000 seconds
Thread  1 | Job 113 | Op  4 | 0.00000000 seconds
Thread  1 | Job 115 | Op  4 | 0.00000000 seconds
Thread  1 | Job 117 | Op  4 | 0.00000000 seconds
Thread  1 | Job 119 | Op  4 | 0.00000000 seconds
Thread  1 | Job 121 | Op  4 | 0.00000000 seconds
Thread  1 | Job 123 | Op  4 | 0.00000000 seconds
Thread  1 | Job 125 | Op  4 | 0.00000000 seconds
Thread  1 | Job 127 | Op  4 | 0.00000000 seconds
Thread  1 | Job 129 | Op  4 | 0.00000000 seconds
Thread  1 | Job 131 | Op  4 | 0.00100017 seconds
Thread  1 | Job 133 | Op  4 | 0.00000000 seconds
Thread  1 | Job 135 | Op  4 | 0.00000000 seconds
Thread  1 | Job 137 | Op  4 | 0.00000000 seconds
Thread  1 | Job 139 | Op  4 | 0.00000000 seconds
Thread  1 | Job 141 | Op  4 | 0.00000000 seconds
Thread  1 | Job 143 | Op  4 | 0.00000000 seconds
Thread  1 | Job 145 | Op  4 | 0.00000000 seconds
Thread  1 | Job 147 | Op  4 | 0.00000000 seconds
Thread  1 | Job 149 | Op  4 | 0.00000000 seconds
Thread  1 | Job 151 | Op  4 | 0.00000000 seconds
Thread  1 | Job 153 | Op  4 | 0.00000000 seconds
Thread  1 | Job 155 | Op  4 | 0.00000000 seconds
Thread  1 | Job 157 | Op  4 | 0.00000000 seconds
Thread  1 | Job 159 | Op  4 | 0.00000000 seconds
Thread  1 | Job 161 | Op  4 | 0.00000000 seconds
Thread  1 | Job 163 | Op  4 | 0.00000000 seconds
Thread  1 | Job 165 | Op  4 | 0.00000000 seconds
Thread  1 | Job 167 | Op  4 | 0.00000000 seconds
Thread  1 | Job 169 | Op  4 | 0.00000000 seconds
Thread  1 | Job 171 | Op  4 | 0.00099993 seconds
Thread  1 | Job 173 | Op  4 | 0.00000000 seconds
Thread  1 | Job 175 | Op  4 | 0.00000000 seconds
Thread  1 | Job 177 | Op  4 | 0.00000000 seconds
Thread  1 | Job 179 | Op  4 | 0.00000000 seconds
Thread  1 | Job 181 | Op  4 | 0.00000000 seconds
Thread  1 | Job 183 | Op  4 | 0.00000000 seconds
Thread  1 | Job 185 | Op  4 | 0.00000000 seconds
Thread  1 | Job 187 | Op  4 | 0.00000000 seconds
Thread  1 | Job 189 | Op  4 | 0.00000000 seconds
Thread  1 | Job 191 | Op  4 | 0.00000000 seconds
Thread  1 | Job 193 | Op  4 | 0.00000000 seconds
Thread  1 | Job 195 | Op  4 | 0.00000000 seconds
Thread  1 | Job 197 | Op  4 | 0.00000000 seconds
Thread  1 | Job 199 | Op  4 | 0.00000000 seconds
Thread  1 | Job 201 | Op  4 | 0.00099993 seconds
Thread  1 | Job 203 | Op  4 | 0.00000000 seconds
Thread  1 | Job 205 | Op  4 | 0.00000000 seconds
Thread  1 | Job 207 | Op  4 | 0.00000000 seconds
Thread  1 | Job 209 | Op  4 | 0.00000000 seconds
Thread  1 | Job 211 | Op  4 | 0.00000000 seconds
Thread  1 | Job 213 | Op  4 | 0.00000000 seconds
Thread  1 | Job 215 | Op  4 | 0.00000000 seconds
Thread  1 | Job 217 | Op  4 | 0.00000000 seconds
Thread  1 | Job 219 | Op  4 | 0.00000000 seconds
Thread  1 | Job 221 | Op  4 | 0.00000000 seconds
Thread  1 | Job 223 | Op  4 | 0.00000000 seconds
Thread  1 | Job 225 | Op  4 | 0.00000000 seconds
Thread  1 | Job 227 | Op  4 | 0.00000000 seconds
Thread  1 | Job 229 | Op  4 | 0.00000000 seconds
Thread  1 | Job 231 | Op  4 | 0.00000000 seconds
Thread  1 | Job 233 | Op  4 | 0.00099993 seconds
Thread  1 | Job 235 | Op  4 | 0.00000000 seconds
Thread  1 | Job 237 | Op  4 | 0.00000000 seconds
Thread  1 | Job 239 | Op  4 | 0.00000000 seconds
Thread  1 | Job 241 | Op  4 | 0.00000000 seconds
Thread  1 | Job 243 | Op  4 | 0.00000000 seconds
Thread  1 | Job 245 | Op  4 | 0.00000000 seconds
Thread  1 | Job 247 | Op  4 | 0.00000000 seconds
Thread  1 | Job 249 | Op  4 | 0.00000000 seconds
Thread  1 | Job 251 | Op  4 | 0.00000000 seconds
Thread  1 | Job 253 | Op  4 | 0.00000000 seconds
Thread  1 | Job 255 | Op  4 | 0.00000000 seconds
Thread  1 | Job 257 | Op  4 | 0.00000000 seconds
Thread  1 | Job 259 | Op  4 | 0.00000000 seconds
Thread  1 | Job 261 | Op  4 | 0.00000000 seconds
Thread  1 | Job 263 | Op  4 | 0.00100017 seconds
Thread  1 | Job 265 | Op  4 | 0.00000000 seconds
Thread  1 | Job 267 | Op  4 | 0.00000000 seconds
Thread  1 | Job 269 | Op  4 | 0.00000000 seconds
Thread  1 | Job 271 | Op  4 | 0.00000000 seconds
Thread  1 | Job 273 | Op  4 | 0.00000000 seconds
Thread  1 | Job 275 | Op  4 | 0.00000000 seconds
Thread  1 | Job 277 | Op  4 | 0.00000000 seconds
Thread  1 | Job 279 | Op  4 | 0.00000000 seconds
Thread  1 | Job 281 | Op  4 | 0.00000000 seconds
Thread  1 | Job 283 | Op  4 | 0.00000000 seconds
Thread  1 | Job 285 | Op  4 | 0.00000000 seconds
Thread  1 | Job 287 | Op  4 | 0.00000000 seconds
Thread  1 | Job 289 | Op  4 | 0.00000000 seconds
Thread  1 | Job 291 | Op  4 | 0.00000000 seconds
Thread  1 | Job 293 | Op  4 | 0.00000000 seconds
Thread  1 | Job 295 | Op  4 | 0.00000000 seconds
Thread  1 | Job 297 | Op  4 | 0.00000000 seconds
Thread  1 | Job 299 | Op  4 | 0.00000000 seconds
Thread  1 | Job 301 | Op  4 | 0.00000000 seconds
Thread  1 | Job 303 | Op  4 | 0.00000000 seconds
Thread  1 | Job 305 | Op  4 | 0.00099993 seconds
Thread  1 | Job 307 | Op  4 | 0.00000000 seconds
Thread  1 | Job 309 | Op  4 | 0.00000000 seconds
Thread  1 | Job 311 | Op  4 | 0.00000000 seconds
Thread  1 | Job 313 | Op  4 | 0.00000000 seconds
Thread  1 | Job 315 | Op  4 | 0.00000000 seconds
Thread  1 | Job 317 | Op  4 | 0.00000000 seconds
Thread  1 | Job 319 | Op  4 | 0.00000000 seconds
Thread  1 | Job 321 | Op  4 | 0.00000000 seconds
Thread  1 | Job 323 | Op  4 | 0.00000000 seconds
Thread  1 | Job 325 | Op  4 | 0.00000000 seconds
Thread  1 | Job 327 | Op  4 | 0.00000000 seconds
Thread  1 | Job 329 | Op  4 | 0.00000000 seconds
Thread  1 | Job 331 | Op  4 | 0.00000000 seconds
Thread  1 | Job 333 | Op  4 | 0.00000000 seconds
Thread  1 | Job 335 | Op  4 | 0.00000000 seconds
Thread  1 | Job 337 | Op  4 | 0.00000000 seconds
Thread  1 | Job 339 | Op  4 | 0.00000000 seconds
Thread  1 | Job 341 | Op  4 | 0.00000000 seconds
Thread  1 | Job 343 | Op  4 | 0.00099993 seconds
Thread  1 | Job 345 | Op  4 | 0.00000000 seconds
Thread  1 | Job 347 | Op  4 | 0.00000000 seconds
Thread  1 | Job 349 | Op  4 | 0.00000000 seconds
Thread  1 | Job  1 | Op  5 | 0.00000000 seconds
Thread  1 | Job  3 | Op  5 | 0.00000000 seconds
Thread  1 | Job  5 | Op  5 | 0.00000000 seconds
Thread  1 | Job  7 | Op  5 | 0.00000000 seconds
Thread  1 | Job  9 | Op  5 | 0.00000000 seconds
Thread  1 | Job 11 | Op  5 | 0.00000000 seconds
Thread  1 | Job 13 | Op  5 | 0.00000000 seconds
Thread  1 | Job 15 | Op  5 | 0.00000000 seconds
Thread  1 | Job 17 | Op  5 | 0.00000000 seconds
Thread  1 | Job 19 | Op  5 | 0.00000000 seconds
Thread  1 | Job 21 | Op  5 | 0.00000000 seconds
