Thread ID | Job | Operation | Time (s)
Thread  2 | Job 106 | Op 23 | 0.00000000 seconds
Thread  2 | Job 110 | Op 23 | 0.00000000 seconds
Thread  2 | Job 114 | Op 23 | 0.00000000 seconds
Thread  2 | Job 118 | Op 23 | 0.00000000 seconds
Thread  2 | Job 122 | Op 23 | 0.00000000 seconds
Thread  2 | Job 126 | Op 23 | 0.00100017 seconds
Thread  2 | Job 130 | Op 23 | 0.00000000 seconds
Thread  2 | Job 134 | Op 23 | 0.00000000 seconds
Thread  2 | Job 138 | Op 23 | 0.00000000 seconds
Thread  2 | Job 142 | Op 23 | 0.00000000 seconds
Thread  2 | Job 146 | Op 23 | 0.00000000 seconds
Thread  2 | Job 150 | Op 23 | 0.00000000 seconds
Thread  2 | Job 154 | Op 23 | 0.00000000 seconds
Thread  2 | Job 158 | Op 23 | 0.00000000 seconds
Thread  2 | Job 162 | Op 23 | 0.00000000 seconds
Thread  2 | Job 166 | Op 23 | 0.00000000 seconds
Thread  2 | Job 170 | Op 23 | 0.00000000 seconds
Thread  2 | Job 174 | Op 23 | 0.00000000 seconds
Thread  2 | Job 178 | Op 23 | 0.00000000 seconds
Thread  2 | Job 182 | Op 23 | 0.00000000 seconds
Thread  2 | Job 186 | Op 23 | 0.00000000 seconds
Thread  2 | Job 190 | Op 23 | 0.00000000 seconds
Thread  2 | Job 194 | Op 23 | 0.00000000 seconds
Thread  2 | Job 198 | Op 23 | 0.00000000 seconds
Thread  2 | Job 202 | Op 23 | 0.00000000 seconds
Thread  2 | Job 206 | Op 23 | 0.00000000 seconds
Thread  2 | Job 210 | Op 23 | 0.00099993 seconds
Thread  2 | Job 214 | Op 23 | 0.00000000 seconds
Thread  2 | Job 218 | Op 23 | 0.00000000 seconds
Thread  2 | Job 222 | Op 23 | 0.00000000 seconds
Thread  2 | Job 226 | Op 23 | 0.00000000 seconds
Thread  2 | Job 230 | Op 23 | 0.00000000 seconds
Thread  2 | Job 234 | Op 23 | 0.00000000 seconds
Thread  2 | Job 238 | Op 23 | 0.00000000 seconds
Thread  2 | Job 242 | Op 23 | 0.00000000 seconds
Thread  2 | Job 246 | Op 23 | 0.00000000 seconds
Thread  2 | Job 250 | Op 23 | 0.00000000 seconds
Thread  2 | Job 254 | Op 23 | 0.00000000 seconds
Thread  2 | Job 258 | Op 23 | 0.00000000 seconds
Thread  2 | Job 262 | Op 23 | 0.00000000 seconds
Thread  2 | Job 266 | Op 23 | 0.00000000 seconds
Thread  2 | Job 270 | Op 23 | 0.00000000 seconds
Thread  2 | Job 274 | Op 23 | 0.00000000 seconds
Thread  2 | Job 278 | Op 23 | 0.00000000 seconds
Thread  2 | Job 282 | Op 23 | 0.00000000 seconds
Thread  2 | Job 286 | Op 23 | 0.00000000 seconds
Thread  2 | Job 290 | Op 23 | 0.00099993 seconds
Thread  2 | Job 294 | Op 23 | 0.00000000 seconds
Thread  2 | Job 298 | Op 23 | 0.00000000 seconds
Thread  2 | Job 302 | Op 23 | 0.00000000 seconds
Thread  2 | Job 306 | Op 23 | 0.00000000 seconds
Thread  2 | Job 310 | Op 23 | 0.00000000 seconds
Thread  2 | Job 314 | Op 23 | 0.00000000 seconds
Thread  2 | Job 318 | Op 23 | 0.00000000 seconds
Thread  2 | Job 322 | Op 23 | 0.00000000 seconds
Thread  2 | Job 326 | Op 23 | 0.00000000 seconds
Thread  2 | Job 330 | Op 23 | 0.00000000 seconds
Thread  2 | Job 334 | Op 23 | 0.00000000 seconds
Thread  2 | Job 338 | Op 23 | 0.00000000 seconds
Thread  2 | Job 342 | Op 23 | 0.00000000 seconds
Thread  2 | Job 346 | Op 23 | 0.00000000 seconds
Thread  2 | Job  2 | Op 24 | 0.00000000 seconds
Thread  2 | Job  6 | Op 24 | 0.00000000 seconds
Thread  2 | Job 10 | Op 24 | 0.00000000 seconds
Thread  2 | Job 14 | Op 24 | 0.00000000 seconds
Thread  2 | Job 18 | Op 24 | 0.00000000 seconds
Thread  2 | Job 22 | Op 24 | 0.00000000 seconds
Thread  2 | Job 26 | Op 24 | 0.00000000 seconds
Thread  2 | Job 30 | Op 24 | 0.00000000 seconds
Thread  2 | Job 34 | Op 24 | 0.00000000 seconds
Thread  2 | Job 38 | Op 24 | 0.00000000 seconds
Thread  2 | Job 42 | Op 24 | 0.00000000 seconds
Thread  2 | Job 46 | Op 24 | 0.00000000 seconds
Thread  2 | Job 50 | Op 24 | 0.00099993 seconds
Thread  2 | Job 54 | Op 24 | 0.00000000 seconds
Thread  2 | Job 58 | Op 24 | 0.00000000 seconds
Thread  2 | Job 62 | Op 24 | 0.00000000 seconds
Thread  2 | Job 66 | Op 24 | 0.00000000 seconds
Thread  2 | Job 70 | Op 24 | 0.00000000 seconds
Thread  2 | Job 74 | Op 24 | 0.00000000 seconds
Thread  2 | Job 78 | Op 24 | 0.00000000 seconds
Thread  2 | Job 82 | Op 24 | 0.00000000 seconds
Thread  2 | Job 86 | Op 24 | 0.00000000 seconds
Thread  2 | Job 90 | Op 24 | 0.00000000 seconds
Thread  2 | Job 94 | Op 24 | 0.00000000 seconds
Thread  2 | Job 98 | Op 24 | 0.00000000 seconds
Thread  2 | Job 102 | Op 24 | 0.00000000 seconds
Thread  2 | Job 106 | Op 24 | 0.00000000 seconds
Thread  2 | Job 110 | Op 24 | 0.00099993 seconds
Thread  2 | Job 114 | Op 24 | 0.00000000 seconds
Thread  2 | Job 118 | Op 24 | 0.00000000 seconds
Thread  2 | Job 122 | Op 24 | 0.00000000 seconds
Thread  2 | Job 126 | Op 24 | 0.00000000 seconds
Thread  2 | Job 130 | Op 24 | 0.00000000 seconds
Thread  2 | Job 134 | Op 24 | 0.00000000 seconds
Thread  2 | Job 138 | Op 24 | 0.00000000 seconds
Thread  2 | Job 142 | Op 24 | 0.00000000 seconds
Thread  2 | Job 146 | Op 24 | 0.00000000 seconds
Thread  2 | Job 150 | Op 24 | 0.00000000 seconds
Thread  2 | Job 154 | Op 24 | 0.00000000 seconds
Thread  2 | Job 158 | Op 24 | 0.00000000 seconds
Thread  2 | Job 162 | Op 24 | 0.00000000 seconds
Thread  2 | Job 166 | Op 24 | 0.00100017 seconds
Thread  2 | Job 170 | Op 24 | 0.00000000 seconds
Thread  2 | Job 174 | Op 24 | 0.00000000 seconds
Thread  2 | Job 178 | Op 24 | 0.00000000 seconds
Thread  2 | Job 182 | Op 24 | 0.00000000 seconds
Thread  2 | Job 186 | Op 24 | 0.00000000 seconds
Thread  2 | Job 190 | Op 24 | 0.00000000 seconds
Thread  2 | Job 194 | Op 24 | 0.00000000 seconds
Thread  2 | Job 198 | Op 24 | 0.00000000 seconds
Thread  2 | Job 202 | Op 24 | 0.00000000 seconds
Thread  2 | Job 206 | Op 24 | 0.00000000 seconds
Thread  2 | Job 210 | Op 24 | 0.00000000 seconds
Thread  2 | Job 214 | Op 24 | 0.00000000 seconds
Thread  2 | Job 218 | Op 24 | 0.00000000 seconds
Thread  2 | Job 222 | Op 24 | 0.00000000 seconds
Thread  2 | Job 226 | Op 24 | 0.00099993 seconds
Thread  2 | Job 230 | Op 24 | 0.00000000 seconds
Thread  2 | Job 234 | Op 24 | 0.00000000 seconds
Thread  2 | Job 238 | Op 24 | 0.00000000 seconds
Thread  2 | Job 242 | Op 24 | 0.00000000 seconds
Thread  2 | Job 246 | Op 24 | 0.00000000 seconds
Thread  2 | Job 250 | Op 24 | 0.00000000 seconds
Thread  2 | Job 254 | Op 24 | 0.00000000 seconds
Thread  2 | Job 258 | Op 24 | 0.00000000 seconds
Thread  2 | Job 262 | Op 24 | 0.00000000 seconds
Thread  2 | Job 266 | Op 24 | 0.00000000 seconds
Thread  2 | Job 270 | Op 24 | 0.00000000 seconds
Thread  2 | Job 274 | Op 24 | 0.00000000 seconds
Thread  2 | Job 278 | Op 24 | 0.00000000 seconds
Thread  2 | Job 282 | Op 24 | 0.00000000 seconds
Thread  2 | Job 286 | Op 24 | 0.00099993 seconds
Thread  2 | Job 290 | Op 24 | 0.00000000 seconds
Thread  2 | Job 294 | Op 24 | 0.00000000 seconds
Thread  2 | Job 298 | Op 24 | 0.00000000 seconds
Thread  2 | Job 302 | Op 24 | 0.00000000 seconds
Thread  2 | Job 306 | Op 24 | 0.00000000 seconds
Thread  2 | Job 310 | Op 24 | 0.00000000 seconds
Thread  2 | Job 314 | Op 24 | 0.00000000 seconds
Thread  2 | Job 318 | Op 24 | 0.00000000 seconds
Thread  2 | Job 322 | Op 24 | 0.00000000 seconds
Thread  2 | Job 326 | Op 24 | 0.00000000 seconds
Thread  2 | Job 330 | Op 24 | 0.00000000 seconds
Thread  2 | Job 334 | Op 24 | 0.00000000 seconds
Thread  2 | Job 338 | Op 24 | 0.00000000 seconds
Thread  2 | Job 342 | Op 24 | 0.00000000 seconds
Thread  2 | Job 346 | Op 24 | 0.00000000 seconds
Thread  2 | Job  2 | Op 25 | 0.00000000 seconds
Thread  2 | Job  6 | Op 25 | 0.00000000 seconds
Thread  2 | Job 10 | Op 25 | 0.00000000 seconds
Thread  2 | Job 14 | Op 25 | 0.00000000 seconds
Thread  2 | Job 18 | Op 25 | 0.00000000 seconds
Thread  2 | Job 22 | Op 25 | 0.00000000 seconds
Thread  2 | Job 26 | Op 25 | 0.00000000 seconds
Thread  2 | Job 30 | Op 25 | 0.00000000 seconds
Thread  2 | Job 34 | Op 25 | 0.00000000 seconds
Thread  2 | Job 38 | Op 25 | 0.00000000 seconds
Thread  2 | Job 42 | Op 25 | 0.00000000 seconds
Thread  2 | Job 46 | Op 25 | 0.00000000 seconds
Thread  2 | Job 50 | Op 25 | 0.00000000 seconds
Thread  2 | Job 54 | Op 25 | 0.00000000 seconds
Thread  2 | Job 58 | Op 25 | 0.00000000 seconds
Thread  2 | Job 62 | Op 25 | 0.00099993 seconds
Thread  2 | Job 66 | Op 25 | 0.00000000 seconds
Thread  2 | Job 70 | Op 25 | 0.00000000 seconds
Thread  2 | Job 74 | Op 25 | 0.00000000 seconds
Thread  2 | Job 78 | Op 25 | 0.00000000 seconds
Thread  2 | Job 82 | Op 25 | 0.00000000 seconds
Thread  2 | Job 86 | Op 25 | 0.00000000 seconds
Thread  2 | Job 90 | Op 25 | 0.00000000 seconds
Thread  2 | Job 94 | Op 25 | 0.00000000 seconds
Thread  2 | Job 98 | Op 25 | 0.00000000 seconds
Thread  2 | Job 102 | Op 25 | 0.00000000 seconds
Thread  2 | Job 106 | Op 25 | 0.00000000 seconds
Thread  2 | Job 110 | Op 25 | 0.00000000 seconds
Thread  2 | Job 114 | Op 25 | 0.00000000 seconds
Thread  2 | Job 118 | Op 25 | 0.00000000 seconds
Thread  2 | Job 122 | Op 25 | 0.00099993 seconds
Thread  2 | Job 126 | Op 25 | 0.00000000 seconds
Thread  2 | Job 130 | Op 25 | 0.00000000 seconds
Thread  2 | Job 134 | Op 25 | 0.00000000 seconds
Thread  2 | Job 138 | Op 25 | 0.00000000 seconds
Thread  2 | Job 142 | Op 25 | 0.00000000 seconds
Thread  2 | Job 146 | Op 25 | 0.00000000 seconds
Thread  2 | Job 150 | Op 25 | 0.00000000 seconds
Thread  2 | Job 154 | Op 25 | 0.00000000 seconds
Thread  2 | Job 158 | Op 25 | 0.00000000 seconds
Thread  2 | Job 162 | Op 25 | 0.00000000 seconds
Thread  2 | Job 166 | Op 25 | 0.00000000 seconds
Thread  2 | Job 170 | Op 25 | 0.00000000 seconds
Thread  2 | Job 174 | Op 25 | 0.00000000 seconds
Thread  2 | Job 178 | Op 25 | 0.00000000 seconds
Thread  2 | Job 182 | Op 25 | 0.00000000 seconds
Thread  2 | Job 186 | Op 25 | 0.00000000 seconds
Thread  2 | Job 190 | Op 25 | 0.00100017 seconds
Thread  2 | Job 194 | Op 25 | 0.00000000 seconds
Thread  2 | Job 198 | Op 25 | 0.00000000 seconds
Thread  2 | Job 202 | Op 25 | 0.00000000 seconds
Thread  2 | Job 206 | Op 25 | 0.00000000 seconds
Thread  2 | Job 210 | Op 25 | 0.00000000 seconds
Thread  2 | Job 214 | Op 25 | 0.00000000 seconds
Thread  2 | Job 218 | Op 25 | 0.00000000 seconds
Thread  2 | Job 222 | Op 25 | 0.00000000 seconds
Thread  2 | Job 226 | Op 25 | 0.00000000 seconds
Thread  2 | Job 230 | Op 25 | 0.00000000 seconds
Thread  2 | Job 234 | Op 25 | 0.00000000 seconds
Thread  2 | Job 238 | Op 25 | 0.00000000 seconds
Thread  2 | Job 242 | Op 25 | 0.00000000 seconds
Thread  2 | Job 246 | Op 25 | 0.00000000 seconds
Thread  2 | Job 250 | Op 25 | 0.00000000 seconds
Thread  2 | Job 254 | Op 25 | 0.00000000 seconds
Thread  2 | Job 258 | Op 25 | 0.00000000 seconds
Thread  2 | Job 262 | Op 25 | 0.00099993 seconds
Thread  2 | Job 266 | Op 25 | 0.00000000 seconds
Thread  2 | Job 270 | Op 25 | 0.00000000 seconds
Thread  2 | Job 274 | Op 25 | 0.00000000 seconds
Thread  2 | Job 278 | Op 25 | 0.00000000 seconds
Thread  2 | Job 282 | Op 25 | 0.00000000 seconds
Thread  2 | Job 286 | Op 25 | 0.00000000 seconds
Thread  2 | Job 290 | Op 25 | 0.00000000 seconds
Thread  2 | Job 294 | Op 25 | 0.00000000 seconds
Thread  2 | Job 298 | Op 25 | 0.00000000 seconds
Thread  2 | Job 302 | Op 25 | 0.00000000 seconds
Thread  2 | Job 306 | Op 25 | 0.00000000 seconds
Thread  2 | Job 310 | Op 25 | 0.00000000 seconds
Thread  2 | Job 314 | Op 25 | 0.00000000 seconds
Thread  2 | Job 318 | Op 25 | 0.00000000 seconds
Thread  2 | Job 322 | Op 25 | 0.00000000 seconds
Thread  2 | Job 326 | Op 25 | 0.00000000 seconds
Thread  2 | Job 330 | Op 25 | 0.00000000 seconds
Thread  2 | Job 334 | Op 25 | 0.00000000 seconds
Thread  2 | Job 338 | Op 25 | 0.00000000 seconds
Thread  2 | Job 342 | Op 25 | 0.00000000 seconds
Thread  2 | Job 346 | Op 25 | 0.00000000 seconds
Thread  2 | Job  2 | Op 26 | 0.00000000 seconds
Thread  2 | Job  6 | Op 26 | 0.00000000 seconds
Thread  2 | Job 10 | Op 26 | 0.00000000 seconds
Thread  2 | Job 14 | Op 26 | 0.00000000 seconds
Thread  2 | Job 18 | Op 26 | 0.00000000 seconds
Thread  2 | Job 22 | Op 26 | 0.00000000 seconds
Thread  2 | Job 26 | Op 26 | 0.00000000 seconds
Thread  2 | Job 30 | Op 26 | 0.00000000 seconds
Thread  2 | Job 34 | Op 26 | 0.00099993 seconds
Thread  2 | Job 38 | Op 26 | 0.00000000 seconds
Thread  2 | Job 42 | Op 26 | 0.00000000 seconds
Thread  2 | Job 46 | Op 26 | 0.00000000 seconds
Thread  2 | Job 50 | Op 26 | 0.00000000 seconds
Thread  2 | Job 54 | Op 26 | 0.00000000 seconds
Thread  2 | Job 58 | Op 26 | 0.00000000 seconds
Thread  2 | Job 62 | Op 26 | 0.00000000 seconds
Thread  2 | Job 66 | Op 26 | 0.00000000 seconds
Thread  2 | Job 70 | Op 26 | 0.00000000 seconds
Thread  2 | Job 74 | Op 26 | 0.00000000 seconds
Thread  2 | Job 78 | Op 26 | 0.00000000 seconds
Thread  2 | Job 82 | Op 26 | 0.00000000 seconds
Thread  2 | Job 86 | Op 26 | 0.00000000 seconds
Thread  2 | Job 90 | Op 26 | 0.00000000 seconds
Thread  2 | Job 94 | Op 26 | 0.00099993 seconds
Thread  2 | Job 98 | Op 26 | 0.00000000 seconds
Thread  2 | Job 102 | Op 26 | 0.00000000 seconds
Thread  2 | Job 106 | Op 26 | 0.00000000 seconds
Thread  2 | Job 110 | Op 26 | 0.00000000 seconds
Thread  2 | Job 114 | Op 26 | 0.00000000 seconds
Thread  2 | Job 118 | Op 26 | 0.00000000 seconds
Thread  2 | Job 122 | Op 26 | 0.00000000 seconds
Thread  2 | Job 126 | Op 26 | 0.00000000 seconds
Thread  2 | Job 130 | Op 26 | 0.00000000 seconds
Thread  2 | Job 134 | Op 26 | 0.00000000 seconds
Thread  2 | Job 138 | Op 26 | 0.00000000 seconds
Thread  2 | Job 142 | Op 26 | 0.00000000 seconds
Thread  2 | Job 146 | Op 26 | 0.00000000 seconds
Thread  2 | Job 150 | Op 26 | 0.00000000 seconds
Thread  2 | Job 154 | Op 26 | 0.00000000 seconds
Thread  2 | Job 158 | Op 26 | 0.00000000 seconds
Thread  2 | Job 162 | Op 26 | 0.00100017 seconds
Thread  2 | Job 166 | Op 26 | 0.00000000 seconds
Thread  2 | Job 170 | Op 26 | 0.00000000 seconds
Thread  2 | Job 174 | Op 26 | 0.00000000 seconds
Thread  2 | Job 178 | Op 26 | 0.00000000 seconds
Thread  2 | Job 182 | Op 26 | 0.00000000 seconds
Thread  2 | Job 186 | Op 26 | 0.00000000 seconds
Thread  2 | Job 190 | Op 26 | 0.00000000 seconds
Thread  2 | Job 194 | Op 26 | 0.00000000 seconds
Thread  2 | Job 198 | Op 26 | 0.00000000 seconds
Thread  2 | Job 202 | Op 26 | 0.00000000 seconds
Thread  2 | Job 206 | Op 26 | 0.00000000 seconds
Thread  2 | Job 210 | Op 26 | 0.00000000 seconds
Thread  2 | Job 214 | Op 26 | 0.00000000 seconds
Thread  2 | Job 218 | Op 26 | 0.00000000 seconds
Thread  2 | Job 222 | Op 26 | 0.00000000 seconds
Thread  2 | Job 226 | Op 26 | 0.00000000 seconds
Thread  2 | Job 230 | Op 26 | 0.00099993 seconds
Thread  2 | Job 234 | Op 26 | 0.00000000 seconds
Thread  2 | Job 238 | Op 26 | 0.00000000 seconds
Thread  2 | Job 242 | Op 26 | 0.00000000 seconds
Thread  2 | Job 246 | Op 26 | 0.00000000 seconds
Thread  2 | Job 250 | Op 26 | 0.00000000 seconds
Thread  2 | Job 254 | Op 26 | 0.00000000 seconds
Thread  2 | Job 258 | Op 26 | 0.00000000 seconds
Thread  2 | Job 262 | Op 26 | 0.00000000 seconds
Thread  2 | Job 266 | Op 26 | 0.00000000 seconds
Thread  2 | Job 270 | Op 26 | 0.00000000 seconds
Thread  2 | Job 274 | Op 26 | 0.00000000 seconds
Thread  2 | Job 278 | Op 26 | 0.00000000 seconds
Thread  2 | Job 282 | Op 26 | 0.00000000 seconds
Thread  2 | Job 286 | Op 26 | 0.00000000 seconds
Thread  2 | Job 290 | Op 26 | 0.00000000 seconds
Thread  2 | Job 294 | Op 26 | 0.00000000 seconds
Thread  2 | Job 298 | Op 26 | 0.00000000 seconds
Thread  2 | Job 302 | Op 26 | 0.00000000 seconds
Thread  2 | Job 306 | Op 26 | 0.00099993 seconds
Thread  2 | Job 310 | Op 26 | 0.00000000 seconds
Thread  2 | Job 314 | Op 26 | 0.00000000 seconds
Thread  2 | Job 318 | Op 26 | 0.00000000 seconds
Thread  2 | Job 322 | Op 26 | 0.00000000 seconds
Thread  2 | Job 326 | Op 26 | 0.00000000 seconds
Thread  2 | Job 330 | Op 26 | 0.00000000 seconds
Thread  2 | Job 334 | Op 26 | 0.00000000 seconds
Thread  2 | Job 338 | Op 26 | 0.00000000 seconds
Thread  2 | Job 342 | Op 26 | 0.00000000 seconds
Thread  2 | Job 346 | Op 26 | 0.00000000 seconds
Thread  2 | Job  2 | Op 27 | 0.00000000 seconds
Thread  2 | Job  6 | Op 27 | 0.00000000 seconds
Thread  2 | Job 10 | Op 27 | 0.00000000 seconds
Thread  2 | Job 14 | Op 27 | 0.00000000 seconds
Thread  2 | Job 18 | Op 27 | 0.00000000 seconds
Thread  2 | Job 22 | Op 27 | 0.00000000 seconds
Thread  2 | Job 26 | Op 27 | 0.00000000 seconds
Thread  2 | Job 30 | Op 27 | 0.00000000 seconds
Thread  2 | Job 34 | Op 27 | 0.00000000 seconds
Thread  2 | Job 38 | Op 27 | 0.00000000 seconds
Thread  2 | Job 42 | Op 27 | 0.00000000 seconds
Thread  2 | Job 46 | Op 27 | 0.00000000 seconds
Thread  2 | Job 50 | Op 27 | 0.00000000 seconds
Thread  2 | Job 54 | Op 27 | 0.00000000 seconds
Thread  2 | Job 58 | Op 27 | 0.00000000 seconds
Thread  2 | Job 62 | Op 27 | 0.00000000 seconds
Thread  2 | Job 66 | Op 27 | 0.00000000 seconds
Thread  2 | Job 70 | Op 27 | 0.00100017 seconds
Thread  2 | Job 74 | Op 27 | 0.00000000 seconds
Thread  2 | Job 78 | Op 27 | 0.00000000 seconds
Thread  2 | Job 82 | Op 27 | 0.00000000 seconds
Thread  2 | Job 86 | Op 27 | 0.00000000 seconds
Thread  2 | Job 90 | Op 27 | 0.00000000 seconds
Thread  2 | Job 94 | Op 27 | 0.00000000 seconds
Thread  2 | Job 98 | Op 27 | 0.00000000 seconds
Thread  2 | Job 102 | Op 27 | 0.00000000 seconds
Thread  2 | Job 106 | Op 27 | 0.00000000 seconds
Thread  2 | Job 110 | Op 27 | 0.00000000 seconds
Thread  2 | Job 114 | Op 27 | 0.00000000 seconds
Thread  2 | Job 118 | Op 27 | 0.00000000 seconds
Thread  2 | Job 122 | Op 27 | 0.00000000 seconds
Thread  2 | Job 126 | Op 27 | 0.00000000 seconds
Thread  2 | Job 130 | Op 27 | 0.00000000 seconds
Thread  2 | Job 134 | Op 27 | 0.00000000 seconds
Thread  2 | Job 138 | Op 27 | 0.00099993 seconds
Thread  2 | Job 142 | Op 27 | 0.00000000 seconds
Thread  2 | Job 146 | Op 27 | 0.00000000 seconds
Thread  2 | Job 150 | Op 27 | 0.00000000 seconds
Thread  2 | Job 154 | Op 27 | 0.00000000 seconds
Thread  2 | Job 158 | Op 27 | 0.00000000 seconds
Thread  2 | Job 162 | Op 27 | 0.00000000 seconds
Thread  2 | Job 166 | Op 27 | 0.00000000 seconds
Thread  2 | Job 170 | Op 27 | 0.00000000 seconds
Thread  2 | Job 174 | Op 27 | 0.00000000 seconds
Thread  2 | Job 178 | Op 27 | 0.00000000 seconds
Thread  2 | Job 182 | Op 27 | 0.00000000 seconds
Thread  2 | Job 186 | Op 27 | 0.00000000 seconds
Thread  2 | Job 190 | Op 27 | 0.00000000 seconds
Thread  2 | Job 194 | Op 27 | 0.00000000 seconds
Thread  2 | Job 198 | Op 27 | 0.00000000 seconds
Thread  2 | Job 202 | Op 27 | 0.00000000 seconds
Thread  2 | Job 206 | Op 27 | 0.00000000 seconds
Thread  2 | Job 210 | Op 27 | 0.00000000 seconds
Thread  2 | Job 214 | Op 27 | 0.00000000 seconds
Thread  2 | Job 218 | Op 27 | 0.00000000 seconds
Thread  2 | Job 222 | Op 27 | 0.00099993 seconds
Thread  2 | Job 226 | Op 27 | 0.00000000 seconds
Thread  2 | Job 230 | Op 27 | 0.00000000 seconds
Thread  2 | Job 234 | Op 27 | 0.00000000 seconds
Thread  2 | Job 238 | Op 27 | 0.00000000 seconds
Thread  2 | Job 242 | Op 27 | 0.00000000 seconds
Thread  2 | Job 246 | Op 27 | 0.00000000 seconds
Thread  2 | Job 250 | Op 27 | 0.00000000 seconds
Thread  2 | Job 254 | Op 27 | 0.00000000 seconds
Thread  2 | Job 258 | Op 27 | 0.00000000 seconds
Thread  2 | Job 262 | Op 27 | 0.00000000 seconds
Thread  2 | Job 266 | Op 27 | 0.00000000 seconds
Thread  2 | Job 270 | Op 27 | 0.00000000 seconds
Thread  2 | Job 274 | Op 27 | 0.00000000 seconds
Thread  2 | Job 278 | Op 27 | 0.00000000 seconds
Thread  2 | Job 282 | Op 27 | 0.00000000 seconds
Thread  2 | Job 286 | Op 27 | 0.00000000 seconds
Thread  2 | Job 290 | Op 27 | 0.00000000 seconds
Thread  2 | Job 294 | Op 27 | 0.00000000 seconds
Thread  2 | Job 298 | Op 27 | 0.00100017 seconds
Thread  2 | Job 302 | Op 27 | 0.00000000 seconds
Thread  2 | Job 306 | Op 27 | 0.00000000 seconds
Thread  2 | Job 310 | Op 27 | 0.00000000 seconds
Thread  2 | Job 314 | Op 27 | 0.00000000 seconds
Thread  2 | Job 318 | Op 27 | 0.00000000 seconds
Thread  2 | Job 322 | Op 27 | 0.00000000 seconds
Thread  2 | Job 326 | Op 27 | 0.00000000 seconds
Thread  2 | Job 330 | Op 27 | 0.00000000 seconds
Thread  2 | Job 334 | Op 27 | 0.00000000 seconds
Thread  2 | Job 338 | Op 27 | 0.00000000 seconds
Thread  2 | Job 342 | Op 27 | 0.00000000 seconds
Thread  2 | Job 346 | Op 27 | 0.00000000 seconds
Thread  2 | Job  2 | Op 28 | 0.00000000 seconds
Thread  2 | Job  6 | Op 28 | 0.00000000 seconds
Thread  2 | Job 10 | Op 28 | 0.00000000 seconds
Thread  2 | Job 14 | Op 28 | 0.00000000 seconds
Thread  2 | Job 18 | Op 28 | 0.00000000 seconds
Thread  2 | Job 22 | Op 28 | 0.00000000 seconds
Thread  2 | Job 26 | Op 28 | 0.00000000 seconds
Thread  2 | Job 30 | Op 28 | 0.00000000 seconds
Thread  2 | Job 34 | Op 28 | 0.00000000 seconds
Thread  2 | Job 38 | Op 28 | 0.00099993 seconds
Thread  2 | Job 42 | Op 28 | 0.00000000 seconds
Thread  2 | Job 46 | Op 28 | 0.00000000 seconds
Thread  2 | Job 50 | Op 28 | 0.00000000 seconds
Thread  2 | Job 54 | Op 28 | 0.00000000 seconds
Thread  2 | Job 58 | Op 28 | 0.00000000 seconds
Thread  2 | Job 62 | Op 28 | 0.00000000 seconds
Thread  2 | Job 66 | Op 28 | 0.00000000 seconds
Thread  2 | Job 70 | Op 28 | 0.00000000 seconds
Thread  2 | Job 74 | Op 28 | 0.00000000 seconds
Thread  2 | Job 78 | Op 28 | 0.00000000 seconds
Thread  2 | Job 82 | Op 28 | 0.00000000 seconds
Thread  2 | Job 86 | Op 28 | 0.00000000 seconds
Thread  2 | Job 90 | Op 28 | 0.00099993 seconds
Thread  2 | Job 94 | Op 28 | 0.00000000 seconds
Thread  2 | Job 98 | Op 28 | 0.00000000 seconds
Thread  2 | Job 102 | Op 28 | 0.00000000 seconds
Thread  2 | Job 106 | Op 28 | 0.00000000 seconds
Thread  2 | Job 110 | Op 28 | 0.00000000 seconds
Thread  2 | Job 114 | Op 28 | 0.00000000 seconds
Thread  2 | Job 118 | Op 28 | 0.00000000 seconds
Thread  2 | Job 122 | Op 28 | 0.00000000 seconds
Thread  2 | Job 126 | Op 28 | 0.00000000 seconds
Thread  2 | Job 130 | Op 28 | 0.00000000 seconds
Thread  2 | Job 134 | Op 28 | 0.00000000 seconds
Thread  2 | Job 138 | Op 28 | 0.00000000 seconds
Thread  2 | Job 142 | Op 28 | 0.00000000 seconds
Thread  2 | Job 146 | Op 28 | 0.00000000 seconds
Thread  2 | Job 150 | Op 28 | 0.00000000 seconds
Thread  2 | Job 154 | Op 28 | 0.00000000 seconds
Thread  2 | Job 158 | Op 28 | 0.00000000 seconds
Thread  2 | Job 162 | Op 28 | 0.00000000 seconds
Thread  2 | Job 166 | Op 28 | 0.00000000 seconds
Thread  2 | Job 170 | Op 28 | 0.00100017 seconds
Thread  2 | Job 174 | Op 28 | 0.00000000 seconds
Thread  2 | Job 178 | Op 28 | 0.00000000 seconds
Thread  2 | Job 182 | Op 28 | 0.00000000 seconds
Thread  2 | Job 186 | Op 28 | 0.00000000 seconds
Thread  2 | Job 190 | Op 28 | 0.00000000 seconds
Thread  2 | Job 194 | Op 28 | 0.00000000 seconds
Thread  2 | Job 198 | Op 28 | 0.00000000 seconds
Thread  2 | Job 202 | Op 28 | 0.00000000 seconds
Thread  2 | Job 206 | Op 28 | 0.00000000 seconds
Thread  2 | Job 210 | Op 28 | 0.00000000 seconds
Thread  2 | Job 214 | Op 28 | 0.00000000 seconds
Thread  2 | Job 218 | Op 28 | 0.00000000 seconds
Thread  2 | Job 222 | Op 28 | 0.00000000 seconds
Thread  2 | Job 226 | Op 28 | 0.00000000 seconds
